Quantity,UnitPrice,Frequency,InvoiceDate,TotalSpend,Recency,Cluster_2,Cluster Description
919,2.5909302325581396,43,2011-07-14 10:41:00,2381.06488372093,148,0,"Low-Spend, Inactive Buyers"
264,4.420526315789473,38,2011-11-29 10:10:00,1167.0189473684209,10,0,"Low-Spend, Inactive Buyers"
1708,4.478692307692308,130,2011-11-22 13:42:00,7649.606461538461,16,0,"Low-Spend, Inactive Buyers"
654,5.080892857142857,56,2011-11-28 15:47:00,3322.9039285714284,10,0,"Low-Spend, Inactive Buyers"
320,4.114444444444445,36,2011-11-21 10:22:00,1316.6222222222223,18,0,"Low-Spend, Inactive Buyers"
105,5.308,5,2011-11-10 11:53:00,557.34,29,0,"Low-Spend, Inactive Buyers"
127,3.8653846153846154,13,2011-11-28 13:26:00,490.90384615384613,10,0,"Low-Spend, Inactive Buyers"
2040,3.1960775862068966,232,2011-12-09 11:59:00,6519.998275862069,0,0,"Low-Spend, Inactive Buyers"
1202,11.266842105263157,38,2011-12-01 17:07:00,13542.744210526314,7,0,"Low-Spend, Inactive Buyers"
36,5.4375,4,2011-01-19 08:34:00,195.75,324,0,"Low-Spend, Inactive Buyers"
-56,4.03,2,2010-12-15 14:42:00,-225.68,358,0,"Low-Spend, Inactive Buyers"
395,3.624242424242424,33,2011-10-12 17:00:00,1431.5757575757575,57,0,"Low-Spend, Inactive Buyers"
1595,3.403809523809524,168,2011-12-02 15:10:00,5429.076190476191,6,0,"Low-Spend, Inactive Buyers"
1114,24.74686274509804,102,2011-07-12 09:54:00,27568.005098039215,150,0,"Low-Spend, Inactive Buyers"
1391,3.202127659574468,94,2011-11-29 15:23:00,4454.159574468084,9,0,"Low-Spend, Inactive Buyers"
78,3.79,10,2011-01-14 09:20:00,295.62,329,0,"Low-Spend, Inactive Buyers"
351,2.9283333333333337,42,2011-12-04 13:55:00,1027.845,4,0,"Low-Spend, Inactive Buyers"
1103,3.197,90,2011-11-28 12:22:00,3526.291,11,0,"Low-Spend, Inactive Buyers"
670,7.0282222222222215,45,2011-11-15 12:25:00,4708.908888888888,24,0,"Low-Spend, Inactive Buyers"
10899,6.49622754491018,167,2011-10-28 13:04:00,70802.38401197606,41,0,"Low-Spend, Inactive Buyers"
530,3.8416071428571428,56,2011-10-18 13:43:00,2036.0517857142856,51,0,"Low-Spend, Inactive Buyers"
443,3.637884615384615,52,2011-12-09 12:50:00,1611.5828846153845,0,0,"Low-Spend, Inactive Buyers"
7518,3.1915015479876163,646,2011-11-25 11:35:00,23993.7086377709,14,0,"Low-Spend, Inactive Buyers"
5555,3.7565076335877863,524,2011-12-06 10:00:00,20867.399904580154,3,0,"Low-Spend, Inactive Buyers"
4903,2.812817679558011,362,2011-12-05 16:31:00,13791.245082872929,3,0,"Low-Spend, Inactive Buyers"
1985,2.5359999999999996,105,2011-12-02 09:53:00,5033.959999999999,7,0,"Low-Spend, Inactive Buyers"
1523,3.0710191082802547,157,2011-11-11 13:46:00,4677.162101910828,27,0,"Low-Spend, Inactive Buyers"
107,3.2585714285714285,7,2010-12-03 09:51:00,348.66714285714284,371,0,"Low-Spend, Inactive Buyers"
3028,4.124736842105263,171,2011-08-18 08:49:00,12489.703157894737,113,0,"Low-Spend, Inactive Buyers"
628,2.8519444444444444,72,2011-11-14 08:31:00,1791.0211111111112,25,0,"Low-Spend, Inactive Buyers"
106,5.5268749999999995,16,2011-05-18 09:09:00,585.84875,205,0,"Low-Spend, Inactive Buyers"
394,5.0359375,32,2011-11-11 16:49:00,1984.1593750000002,27,0,"Low-Spend, Inactive Buyers"
250,5.509024390243902,41,2011-08-11 09:16:00,1377.2560975609756,120,0,"Low-Spend, Inactive Buyers"
509,3.901621621621622,37,2011-09-30 13:06:00,1985.9254054054056,69,0,"Low-Spend, Inactive Buyers"
220,4.785555555555556,27,2011-12-02 13:22:00,1052.8222222222223,6,0,"Low-Spend, Inactive Buyers"
499,4.899302325581395,43,2011-11-18 16:17:00,2444.7518604651164,20,0,"Low-Spend, Inactive Buyers"
2963,2.733814814814815,270,2011-12-02 10:49:00,8100.293296296297,7,0,"Low-Spend, Inactive Buyers"
678,3.0907547169811322,53,2011-09-21 10:47:00,2095.5316981132078,79,0,"Low-Spend, Inactive Buyers"
53,5.441666666666666,12,2011-11-20 10:36:00,288.4083333333333,19,0,"Low-Spend, Inactive Buyers"
161,2.6522727272727273,22,2011-10-06 19:23:00,427.0159090909091,63,0,"Low-Spend, Inactive Buyers"
1003,7.174444444444445,90,2011-12-02 13:15:00,7195.967777777779,6,0,"Low-Spend, Inactive Buyers"
3973,2.8283045977011496,348,2011-11-24 13:17:00,11236.854166666668,14,0,"Low-Spend, Inactive Buyers"
256,3.236666666666667,33,2011-02-21 08:38:00,828.5866666666667,291,0,"Low-Spend, Inactive Buyers"
1270,4.163620689655173,174,2011-11-10 09:52:00,5287.798275862069,29,0,"Low-Spend, Inactive Buyers"
3808,3.768828125,256,2011-12-06 16:42:00,14351.6975,2,0,"Low-Spend, Inactive Buyers"
849,2.8831645569620252,79,2011-09-04 12:00:00,2447.8067088607595,96,0,"Low-Spend, Inactive Buyers"
1044,6.613591549295775,142,2011-11-17 09:15:00,6904.589577464789,22,0,"Low-Spend, Inactive Buyers"
508,2.503421052631579,38,2011-12-09 12:16:00,1271.7378947368422,0,0,"Low-Spend, Inactive Buyers"
3069,2.391891891891892,259,2011-11-30 15:43:00,7340.716216216217,8,0,"Low-Spend, Inactive Buyers"
192,3.467,20,2011-08-25 15:22:00,665.664,105,0,"Low-Spend, Inactive Buyers"
708,2.665797101449275,69,2011-12-06 08:55:00,1887.384347826087,3,0,"Low-Spend, Inactive Buyers"
505,5.479464285714286,56,2011-07-11 14:51:00,2767.1294642857147,150,0,"Low-Spend, Inactive Buyers"
203,2.7221052631578946,19,2011-09-29 16:38:00,552.5873684210526,70,0,"Low-Spend, Inactive Buyers"
361,3.5595238095238093,42,2011-12-04 13:45:00,1284.9880952380952,4,0,"Low-Spend, Inactive Buyers"
4654,2.749470752089137,359,2011-12-07 08:03:00,12796.036880222842,2,0,"Low-Spend, Inactive Buyers"
1954,3.106585365853659,164,2011-11-08 12:13:00,6070.267804878049,31,0,"Low-Spend, Inactive Buyers"
560,4.408245614035088,57,2011-09-15 14:50:00,2468.6175438596492,84,0,"Low-Spend, Inactive Buyers"
434,3.2023188405797103,69,2011-12-06 10:19:00,1389.8063768115942,3,0,"Low-Spend, Inactive Buyers"
445,3.721132075471698,53,2011-12-04 16:02:00,1655.9037735849056,4,0,"Low-Spend, Inactive Buyers"
164,4.104166666666667,24,2010-12-03 15:45:00,673.0833333333334,370,0,"Low-Spend, Inactive Buyers"
3143,2.106693548387097,124,2011-11-11 13:35:00,6621.3378225806455,27,0,"Low-Spend, Inactive Buyers"
2085,3.3080141843971633,141,2011-11-29 11:46:00,6897.2095744680855,10,0,"Low-Spend, Inactive Buyers"
419,4.669347826086956,46,2011-09-29 15:31:00,1956.4567391304347,70,0,"Low-Spend, Inactive Buyers"
233,3.701538461538462,26,2011-08-18 11:40:00,862.4584615384616,113,0,"Low-Spend, Inactive Buyers"
8366,3.3601083032490973,277,2011-11-16 11:59:00,28110.666064981946,23,0,"Low-Spend, Inactive Buyers"
111,3.5225000000000004,12,2011-06-13 11:33:00,390.99750000000006,179,0,"Low-Spend, Inactive Buyers"
137,3.372727272727273,22,2011-04-19 16:19:00,462.0636363636364,233,0,"Low-Spend, Inactive Buyers"
88,1.185,4,2010-12-22 12:47:00,104.28,352,0,"Low-Spend, Inactive Buyers"
368,5.416279069767441,43,2011-01-28 13:37:00,1993.1906976744183,314,0,"Low-Spend, Inactive Buyers"
173,5.58,4,2011-01-11 07:57:00,965.34,332,0,"Low-Spend, Inactive Buyers"
148,3.95,11,2010-12-02 18:27:00,584.6,371,0,"Low-Spend, Inactive Buyers"
486,4.008421052631578,38,2011-09-22 13:00:00,1948.092631578947,77,0,"Low-Spend, Inactive Buyers"
342,2.074074074074074,27,2011-10-07 10:44:00,709.3333333333333,63,0,"Low-Spend, Inactive Buyers"
315,3.069618320610687,131,2011-07-28 16:21:00,966.9297709923665,133,0,"Low-Spend, Inactive Buyers"
5234,109.64580786026201,229,2011-10-19 11:18:00,573886.1583406114,51,0,"Low-Spend, Inactive Buyers"
1275,4.3678640776699025,103,2011-12-07 14:34:00,5569.026699029126,1,0,"Low-Spend, Inactive Buyers"
23750,3.2963242879569408,4459,2011-12-09 12:20:00,78287.70183897734,0,1,"High-Spend, Active Buyers"
1422,5.071428571428571,231,2011-12-06 09:56:00,7211.571428571428,3,0,"Low-Spend, Inactive Buyers"
137,4.62,15,2011-08-03 09:13:00,632.94,128,0,"Low-Spend, Inactive Buyers"
2262,2.2941509433962266,53,2011-09-19 13:32:00,5189.369433962264,80,0,"Low-Spend, Inactive Buyers"
11250,2.332130434782609,230,2011-12-06 11:40:00,26236.467391304348,3,0,"Low-Spend, Inactive Buyers"
6479,2.0384615384615383,65,2011-04-18 09:00:00,13207.192307692307,235,0,"Low-Spend, Inactive Buyers"
866,6.699999999999999,6,2011-04-04 10:12:00,5802.2,249,0,"Low-Spend, Inactive Buyers"
144,0.7424999999999999,4,2011-09-14 09:31:00,106.91999999999999,86,0,"Low-Spend, Inactive Buyers"
2378,21.65618918918919,370,2011-11-24 12:30:00,51498.41789189189,15,0,"Low-Spend, Inactive Buyers"
2135,1.700618556701031,97,2011-08-15 10:22:00,3630.820618556701,116,0,"Low-Spend, Inactive Buyers"
902,3.2154736842105267,95,2011-10-18 14:49:00,2900.357263157895,51,0,"Low-Spend, Inactive Buyers"
1227,2.736086956521739,69,2011-12-02 10:23:00,3357.1786956521737,7,0,"Low-Spend, Inactive Buyers"
316,1.7716666666666667,18,2011-07-24 14:12:00,559.8466666666667,137,0,"Low-Spend, Inactive Buyers"
386,5.387555555555555,45,2011-01-27 10:19:00,2079.5964444444444,316,0,"Low-Spend, Inactive Buyers"
3646,3.070806451612903,310,2011-12-06 08:46:00,11196.160322580645,3,0,"Low-Spend, Inactive Buyers"
356,4.45625,32,2011-04-15 10:25:00,1586.425,238,0,"Low-Spend, Inactive Buyers"
743,2.625,12,2011-05-13 09:33:00,1950.375,210,0,"Low-Spend, Inactive Buyers"
556,3.7007272727272724,55,2011-10-11 09:19:00,2057.6043636363634,59,0,"Low-Spend, Inactive Buyers"
853,3.844328358208955,67,2011-11-22 16:33:00,3279.2120895522385,16,0,"Low-Spend, Inactive Buyers"
824,3.793529411764706,51,2011-11-20 11:39:00,3125.8682352941178,19,0,"Low-Spend, Inactive Buyers"
1996,3.68937106918239,159,2011-11-18 17:10:00,7363.984654088051,20,0,"Low-Spend, Inactive Buyers"
592,2.9383333333333335,30,2011-11-18 15:45:00,1739.4933333333333,20,0,"Low-Spend, Inactive Buyers"
1070,3.788411214953271,107,2011-12-05 09:16:00,4053.6000000000004,4,0,"Low-Spend, Inactive Buyers"
622,19.177209302325583,86,2011-12-07 15:56:00,11928.224186046513,1,0,"Low-Spend, Inactive Buyers"
280,2.826842105263158,57,2011-11-30 15:38:00,791.5157894736842,8,0,"Low-Spend, Inactive Buyers"
128,4.645333333333332,15,2011-12-07 12:46:00,594.6026666666666,2,0,"Low-Spend, Inactive Buyers"
261,3.998,20,2011-11-30 08:44:00,1043.478,9,0,"Low-Spend, Inactive Buyers"
4,22.9625,4,2011-10-05 13:34:00,91.85,64,0,"Low-Spend, Inactive Buyers"
166,3.948571428571429,21,2011-05-31 14:14:00,655.4628571428572,191,0,"Low-Spend, Inactive Buyers"
97,8.425,2,2010-12-01 11:27:00,817.225,373,0,"Low-Spend, Inactive Buyers"
217,3.5096,25,2011-03-28 11:36:00,761.5831999999999,256,0,"Low-Spend, Inactive Buyers"
295,3.91,24,2011-01-09 12:12:00,1153.45,334,0,"Low-Spend, Inactive Buyers"
592,2.077111111111111,45,2011-10-17 14:54:00,1229.6497777777777,52,0,"Low-Spend, Inactive Buyers"
68,7.695,14,2011-11-21 10:27:00,523.26,18,0,"Low-Spend, Inactive Buyers"
79,4.445294117647059,17,2010-12-14 16:24:00,351.17823529411766,359,0,"Low-Spend, Inactive Buyers"
5256,1.0474999999999999,8,2011-11-29 15:52:00,5505.659999999999,9,0,"Low-Spend, Inactive Buyers"
302,2.4711538461538463,26,2011-06-09 09:44:00,746.2884615384615,183,0,"Low-Spend, Inactive Buyers"
188,4.0460714285714285,28,2011-11-03 10:05:00,760.6614285714286,36,0,"Low-Spend, Inactive Buyers"
219,4.430000000000001,26,2011-06-24 15:15:00,970.1700000000002,167,0,"Low-Spend, Inactive Buyers"
230,4.12258064516129,31,2011-03-24 09:42:00,948.1935483870967,260,0,"Low-Spend, Inactive Buyers"
164,2.0686666666666667,15,2011-10-26 09:54:00,339.2613333333333,44,0,"Low-Spend, Inactive Buyers"
49,20.895,2,2011-08-30 12:11:00,1023.855,101,0,"Low-Spend, Inactive Buyers"
379,5.401489361702128,47,2011-07-15 10:21:00,2047.1644680851064,147,0,"Low-Spend, Inactive Buyers"
128,8.832758620689654,29,2011-09-05 12:41:00,1130.5931034482758,95,0,"Low-Spend, Inactive Buyers"
53,12.0725,4,2011-03-03 16:28:00,639.8425,280,0,"Low-Spend, Inactive Buyers"
923,6.360625,16,2011-06-14 13:54:00,5870.8568749999995,177,0,"Low-Spend, Inactive Buyers"
722,1.9047457627118642,59,2011-12-06 15:12:00,1375.226440677966,2,0,"Low-Spend, Inactive Buyers"
70,2.4983333333333335,6,2011-05-09 15:51:00,174.88333333333335,213,0,"Low-Spend, Inactive Buyers"
548,2.953404255319149,47,2011-09-30 10:04:00,1618.4655319148935,70,0,"Low-Spend, Inactive Buyers"
230,7.65,5,2011-09-26 07:35:00,1759.5,74,0,"Low-Spend, Inactive Buyers"
232,2.5356,25,2011-10-11 12:49:00,588.2592,59,0,"Low-Spend, Inactive Buyers"
1054,1.9188297872340425,94,2011-12-07 10:25:00,2022.4465957446807,2,0,"Low-Spend, Inactive Buyers"
197,2.8680000000000003,25,2011-12-04 12:17:00,564.9960000000001,5,0,"Low-Spend, Inactive Buyers"
494,3.09,56,2011-12-07 08:45:00,1526.46,2,0,"Low-Spend, Inactive Buyers"
375,12.833333333333334,12,2011-01-21 12:56:00,4812.5,321,0,"Low-Spend, Inactive Buyers"
9847,2.756923076923077,39,2011-11-02 11:54:00,27147.421538461538,37,0,"Low-Spend, Inactive Buyers"
135,3.066666666666667,9,2011-03-22 13:02:00,414.0,261,0,"Low-Spend, Inactive Buyers"
195,2.928888888888889,27,2011-11-07 13:30:00,571.1333333333333,31,0,"Low-Spend, Inactive Buyers"
156,5.44125,24,2011-07-17 13:46:00,848.835,144,0,"Low-Spend, Inactive Buyers"
110,4.893888888888889,18,2011-03-02 09:49:00,538.3277777777778,282,0,"Low-Spend, Inactive Buyers"
1062,4.3052873563218395,174,2011-10-11 15:10:00,4572.215172413794,58,0,"Low-Spend, Inactive Buyers"
24,6.745833333333334,12,2011-06-19 16:07:00,161.9,172,0,"Low-Spend, Inactive Buyers"
355,2.305333333333333,120,2011-11-06 12:20:00,818.3933333333332,33,0,"Low-Spend, Inactive Buyers"
3804,1.9275316455696203,316,2011-12-07 12:33:00,7332.330379746836,2,0,"Low-Spend, Inactive Buyers"
1505,2.0479310344827586,116,2011-07-19 09:29:00,3082.136206896552,143,0,"Low-Spend, Inactive Buyers"
2646,2.402401847575058,433,2011-12-05 11:13:00,6356.755288683603,4,0,"Low-Spend, Inactive Buyers"
547,4.3302941176470595,34,2011-09-30 15:33:00,2368.6708823529416,69,0,"Low-Spend, Inactive Buyers"
753,3.4112037037037037,108,2011-10-05 12:09:00,2568.636388888889,65,0,"Low-Spend, Inactive Buyers"
125,2.631153846153846,52,2011-11-10 13:31:00,328.8942307692307,28,0,"Low-Spend, Inactive Buyers"
204,2.7903703703703706,27,2011-03-17 13:34:00,569.2355555555556,266,0,"Low-Spend, Inactive Buyers"
873,1.3659523809523808,84,2011-11-17 13:16:00,1192.4764285714284,21,0,"Low-Spend, Inactive Buyers"
597,2.924375,48,2011-11-08 13:41:00,1745.851875,30,0,"Low-Spend, Inactive Buyers"
106,1.9991489361702126,47,2011-09-04 12:41:00,211.90978723404254,96,0,"Low-Spend, Inactive Buyers"
145,3.5450000000000004,20,2011-02-22 14:56:00,514.0250000000001,289,0,"Low-Spend, Inactive Buyers"
782,4.256428571428572,84,2011-08-24 11:00:00,3328.527142857143,107,0,"Low-Spend, Inactive Buyers"
621,2.915,114,2011-09-22 12:15:00,1810.215,78,0,"Low-Spend, Inactive Buyers"
30,1.55,3,2010-12-02 09:37:00,46.5,372,0,"Low-Spend, Inactive Buyers"
1073,2.569203821656051,314,2011-12-02 10:52:00,2756.755700636943,7,0,"Low-Spend, Inactive Buyers"
343,4.142391304347826,46,2011-05-13 10:20:00,1420.8402173913043,210,0,"Low-Spend, Inactive Buyers"
186,4.2283333333333335,6,2011-10-18 14:15:00,786.47,51,0,"Low-Spend, Inactive Buyers"
216,0.6566666666666666,3,2011-07-24 13:03:00,141.84,137,0,"Low-Spend, Inactive Buyers"
877,3.091041666666667,96,2011-11-13 14:31:00,2710.843541666667,25,0,"Low-Spend, Inactive Buyers"
171,4.4157692307692304,26,2011-03-01 14:11:00,755.0965384615384,282,0,"Low-Spend, Inactive Buyers"
4260,1.3391042047531994,547,2011-11-13 15:30:00,5704.5839122486295,25,0,"Low-Spend, Inactive Buyers"
928,2.611682242990654,107,2011-06-07 10:42:00,2423.641121495327,185,0,"Low-Spend, Inactive Buyers"
-2,7.449999999999999,2,2010-12-08 14:27:00,-14.899999999999999,365,0,"Low-Spend, Inactive Buyers"
200,2.110909090909091,11,2011-09-16 15:07:00,422.1818181818182,83,0,"Low-Spend, Inactive Buyers"
319,2.4956060606060606,66,2011-01-17 10:52:00,796.0983333333334,326,0,"Low-Spend, Inactive Buyers"
128,4.0375,4,2011-03-02 14:58:00,516.8,281,0,"Low-Spend, Inactive Buyers"
2019,0.17,2,2011-07-19 15:30:00,343.23,142,0,"Low-Spend, Inactive Buyers"
1941,2.2544705882352942,85,2011-10-13 12:26:00,4375.927411764706,57,0,"Low-Spend, Inactive Buyers"
1178,1.8988961038961039,154,2011-12-06 10:30:00,2236.89961038961,3,0,"Low-Spend, Inactive Buyers"
536,2.000612244897959,49,2011-11-21 14:30:00,1072.328163265306,17,0,"Low-Spend, Inactive Buyers"
363,2.018333333333333,12,2011-10-26 12:24:00,732.6549999999999,44,0,"Low-Spend, Inactive Buyers"
21,32.971428571428575,7,2011-03-09 11:44:00,692.4000000000001,275,0,"Low-Spend, Inactive Buyers"
246,6.437692307692307,13,2011-11-30 16:18:00,1583.6723076923076,8,0,"Low-Spend, Inactive Buyers"
196,5.926904761904762,42,2011-11-15 09:32:00,1161.6733333333334,24,0,"Low-Spend, Inactive Buyers"
43,15.984285714285715,7,2011-09-12 13:10:00,687.3242857142858,87,0,"Low-Spend, Inactive Buyers"
654,3.778611111111111,72,2011-10-07 13:40:00,2471.2116666666666,62,0,"Low-Spend, Inactive Buyers"
761,3.745,86,2011-10-03 10:09:00,2849.945,67,0,"Low-Spend, Inactive Buyers"
68,5.932857142857143,7,2011-05-09 16:02:00,403.43428571428575,213,0,"Low-Spend, Inactive Buyers"
256,1.8343037974683545,79,2011-11-15 17:26:00,469.58177215189875,23,0,"Low-Spend, Inactive Buyers"
950,0.3666666666666667,3,2011-06-07 12:31:00,348.33333333333337,185,0,"Low-Spend, Inactive Buyers"
90,2.2106451612903224,31,2011-11-09 12:34:00,198.958064516129,30,0,"Low-Spend, Inactive Buyers"
204,3.3083333333333336,24,2011-10-28 13:51:00,674.9000000000001,41,0,"Low-Spend, Inactive Buyers"
110,2.7,4,2011-05-19 12:13:00,297.0,204,0,"Low-Spend, Inactive Buyers"
20915,1.51352,125,2011-12-01 10:07:00,31655.2708,8,0,"Low-Spend, Inactive Buyers"
66,5.619,10,2011-03-20 12:06:00,370.854,264,0,"Low-Spend, Inactive Buyers"
294,3.1046478873239436,71,2011-11-21 14:34:00,912.7664788732394,17,0,"Low-Spend, Inactive Buyers"
1749,2.551904761904762,63,2011-11-28 09:55:00,4463.2814285714285,11,0,"Low-Spend, Inactive Buyers"
0,0.5225,4,2011-10-12 10:11:00,0.0,58,0,"Low-Spend, Inactive Buyers"
1270,6.693854166666667,96,2011-10-31 12:43:00,8501.194791666667,39,0,"Low-Spend, Inactive Buyers"
1692,2.0928,75,2011-11-16 14:28:00,3541.0176,22,0,"Low-Spend, Inactive Buyers"
670,2.7191666666666667,24,2011-12-07 08:55:00,1821.8416666666667,2,0,"Low-Spend, Inactive Buyers"
1419,2.9248000000000003,50,2011-12-05 12:11:00,4150.291200000001,4,0,"Low-Spend, Inactive Buyers"
93,6.788636363636363,22,2011-07-14 11:34:00,631.3431818181817,148,0,"Low-Spend, Inactive Buyers"
1075,4.127142857142857,105,2011-07-24 10:35:00,4436.678571428572,138,0,"Low-Spend, Inactive Buyers"
120,4.95,2,2011-08-03 16:42:00,594.0,127,0,"Low-Spend, Inactive Buyers"
668,2.7715384615384617,52,2011-12-01 13:47:00,1851.3876923076925,7,0,"Low-Spend, Inactive Buyers"
128,3.9296296296296296,27,2011-11-22 15:05:00,502.9925925925926,16,0,"Low-Spend, Inactive Buyers"
9454,2.391417004048583,741,2011-12-06 09:56:00,22608.456356275303,3,0,"Low-Spend, Inactive Buyers"
370,1.627857142857143,28,2011-07-01 15:35:00,602.3071428571428,160,0,"Low-Spend, Inactive Buyers"
68,2.893214285714286,28,2011-10-06 16:20:00,196.73857142857145,63,0,"Low-Spend, Inactive Buyers"
480,3.206451612903226,31,2011-09-12 13:55:00,1539.0967741935485,87,0,"Low-Spend, Inactive Buyers"
541,2.310222222222222,45,2011-12-05 11:11:00,1249.8302222222221,4,0,"Low-Spend, Inactive Buyers"
1472,1.9426190476190477,84,2011-11-04 14:24:00,2859.535238095238,34,0,"Low-Spend, Inactive Buyers"
36,7.7444444444444445,9,2011-08-09 14:30:00,278.8,121,0,"Low-Spend, Inactive Buyers"
250,2.991481481481481,27,2011-09-22 15:18:00,747.8703703703703,77,0,"Low-Spend, Inactive Buyers"
23377,1.7208823529411765,102,2011-11-18 12:39:00,40229.06676470589,21,0,"Low-Spend, Inactive Buyers"
498,2.6339252336448595,107,2011-11-15 16:38:00,1311.69476635514,23,0,"Low-Spend, Inactive Buyers"
1852,2.0493846153846156,130,2011-12-07 17:25:00,3795.460307692308,1,0,"Low-Spend, Inactive Buyers"
539,2.041428571428572,63,2011-11-22 17:32:00,1100.3300000000002,16,0,"Low-Spend, Inactive Buyers"
1007,2.371666666666667,120,2011-11-24 15:05:00,2388.268333333334,14,0,"Low-Spend, Inactive Buyers"
140,1.271111111111111,9,2011-11-14 11:21:00,177.95555555555555,25,0,"Low-Spend, Inactive Buyers"
4876,2.403404255319149,47,2011-10-06 14:33:00,11718.999148936171,63,0,"Low-Spend, Inactive Buyers"
399,4.059,100,2011-10-24 14:04:00,1619.5410000000002,45,0,"Low-Spend, Inactive Buyers"
198,4.314857142857143,70,2011-07-31 14:39:00,854.3417142857143,130,0,"Low-Spend, Inactive Buyers"
-1,3.75,1,2011-02-11 15:13:00,-3.75,300,0,"Low-Spend, Inactive Buyers"
289,3.1886666666666668,30,2011-11-04 11:04:00,921.5246666666667,35,0,"Low-Spend, Inactive Buyers"
165,4.95,23,2011-02-24 14:15:00,816.75,287,0,"Low-Spend, Inactive Buyers"
1157,4.261844660194175,103,2011-07-19 10:06:00,4930.95427184466,143,0,"Low-Spend, Inactive Buyers"
1077,2.9466101694915254,118,2011-11-23 17:10:00,3173.499152542373,15,0,"Low-Spend, Inactive Buyers"
2363,2.856666666666667,219,2011-11-09 11:25:00,6750.303333333334,30,0,"Low-Spend, Inactive Buyers"
1380,1.3891304347826086,23,2011-12-07 13:17:00,1916.9999999999998,1,0,"Low-Spend, Inactive Buyers"
500,3.1481538461538463,65,2011-12-01 12:14:00,1574.076923076923,8,0,"Low-Spend, Inactive Buyers"
652,4.0737499999999995,80,2011-12-04 10:35:00,2656.0849999999996,5,0,"Low-Spend, Inactive Buyers"
84,6.647058823529412,17,2011-11-30 09:24:00,558.3529411764706,9,0,"Low-Spend, Inactive Buyers"
3642,1.6991256830601094,183,2011-12-08 16:29:00,6188.215737704918,0,0,"Low-Spend, Inactive Buyers"
